iter,episode_seed,topology_seed,rollout_steps,rollout_post_eq_enabled_mean,rollout_post_eq_layer_dim_mean,rollout_reward_mean,rollout_reward_raw_env_mean,rollout_blank_ratio_mean,rollout_post_decode_drop_ratio_mean,rollout_final_blank_ratio_mean,rollout_cap_drop_count_mean,rollout_fallback_success_count_mean,rollout_insert_fallback_success_count_mean,rollout_over_cap_keep_count_mean,rollout_over_cap_block_count_mean,rollout_over_cap_extra_block_count_mean,rollout_over_cap_quality_block_count_mean,rollout_over_cap_tb_err_block_count_mean,rollout_final_blank_count_mean,rollout_action_fill_ratio_mean,rollout_action_unique_ue_mean,rollout_candidate_unique_ue_mean,rollout_demand_active_ue_mean,rollout_candidate_coverage_ratio_mean,rollout_unserved_demand_ue_mean,rollout_planned_unserved_demand_ue_mean,rollout_actual_unserved_backlog_bytes_mean,rollout_accepted_pre_pdsch_ue_diagnostics_available_mean,rollout_actual_ue_diagnostics_available_mean,rollout_native_reject_diagnostics_available_mean,rollout_native_reject_wrong_cell_slot_count_mean,rollout_native_reject_empty_slot_count_mean,rollout_native_reject_prg_mask_count_mean,rollout_native_reject_oob_slot_count_mean,rollout_native_reject_duplicate_ue_count_mean,rollout_python_preflight_wrong_cell_slot_count_mean,rollout_python_preflight_empty_slot_count_mean,rollout_python_preflight_prg_mask_count_mean,rollout_python_preflight_oob_slot_count_mean,rollout_python_preflight_duplicate_ue_count_mean,rollout_native_slot_layout_available_mean,rollout_native_slot_count_abs_delta_sum_mean,rollout_native_cell_start_abs_delta_sum_mean,rollout_native_slot_to_cell_mismatch_count_mean,rollout_planned_accepted_pre_pdsch_prg_gap_count_mean,rollout_planned_accepted_pre_pdsch_prg_gap_ratio_mean,rollout_accepted_pre_pdsch_actual_prg_gap_count_mean,rollout_accepted_pre_pdsch_actual_prg_gap_ratio_mean,rollout_planned_native_prg_gap_count_mean,rollout_planned_native_prg_gap_ratio_mean,rollout_no_service_streak_p90_mean,rollout_no_service_streak_max_mean,rollout_recent100_service_rate_p10_mean,rollout_recent100_service_rate_p50_mean,rollout_recent100_unserved_backlog_p90_bytes_mean,rollout_recent100_debt_score_p90_bytes_mean,rollout_recent100_debt_score_max_bytes_mean,rollout_backlog_p90_bytes_mean,rollout_backlog_max_bytes_mean,rollout_goodput_mbps_mean,rollout_tb_err_rate_mean,rollout_expiry_drop_rate_mean,rollout_prg_utilization_ratio_mean,rollout_prg_reuse_ratio_mean,rollout_packet_completed_count_mean,rollout_packet_effective_service_rate_mbps_mean,rollout_conflict_mean,rollout_ici_mean,rollout_active_prg_goodput_efficiency_mean,rollout_harmful_packing_penalty_mean,rollout_backlog_debt_penalty_mean,rollout_backlog_debt_coef_mean,rollout_backlog_debt_weighted_penalty_mean,rollout_packet_rate_bonus_mean,rollout_packet_completion_bonus_mean,rollout_aged_backlog_penalty_mean,rollout_aged_backlog_coef_mean,rollout_aged_backlog_weighted_penalty_mean,rollout_coverage_repair_count_mean,rollout_entropy_mean,policy_loss,value_loss,entropy_mean,approx_kl_mean,teacher_aux_loss,teacher_aux_coef,num_updates,stopped_by_target_kl,epochs_completed,collect_time_s,update_time_s,iter_time_s,adv_mean,adv_std,return_mean
53.0,42.0,42.0,1024.0,1.0,4.0,0.031399992459706746,83.69022396206856,0.27123545713402564,0.10657932131289272,0.37781477606040426,5.435546875,8.59765625,0.0,0.0,0.0,0.0,0.0,0.0,19.2685546875,0.6221852239395957,14.203125,28.7060546875,28.7060546875,1.0,14.5029296875,14.5029296875,111181.3359375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8017572797834873,9.6103515625,0.3431315026246011,0.4919647969363723,7938.325844287872,17556.852330207825,57660.6858587265,17019.809184074402,35111.4375,1569.065676510334,0.08787182482046774,0.0,0.6221852225717157,0.4869863552157767,35.7373046875,18.462364102248102,0.616766253951937,0.33381839832873084,22.74889313979807,0.03410197724601622,3.605888712355202,0.0,0.0,1.0356615856884148,0.683513782950115,2.178837837070957,0.0,0.0,0.0,1.5310491494601592,0.0007138268481339178,0.3239846417019444,1.502341866493225,0.01667978806841758,0.0,0.0,31.0,1.0,2.0,69.66428112098947,2.5015949341468513,72.21901361225173,3.725290298461914e-09,1.0,3.49265456199646
54.0,42.0,42.0,1024.0,1.0,4.0,0.055090540338965904,84.09809033572674,0.21470972020324552,0.15194160791725153,0.3666513272910379,7.7490234375,8.6923828125,0.0,0.0,0.0,0.0,0.0,0.0,18.69921875,0.6333486727089621,13.1669921875,29.423828125,29.423828125,1.0,16.2568359375,16.2568359375,128830.6328125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1843744441866875,12.3388671875,0.32851400043000467,0.4359427291492466,8718.87400341034,18887.037569999695,70530.40768527985,17163.085289001465,39475.5390625,1579.4026737809181,0.0926757765300863,0.0,0.6333486712246668,0.5193688460858539,36.19140625,17.82029619673267,0.611222822451964,0.33281501577585004,22.54102617015752,0.03852742915796995,3.7542957430344046,0.0,0.0,1.0132189323730378,0.688964518667374,2.2914191297735744,0.0,0.0,0.0,1.458274234435521,0.004010283595157994,0.313894338077969,1.4940476616223652,0.019788500438961718,0.0,0.0,18.0,1.0,2.0,70.70778160309419,1.4498705207370222,72.21088000899181,7.916241884231567e-09,1.0,4.397807598114014
55.0,42.0,42.0,1024.0,1.0,4.0,0.0510299090875798,84.04696749150753,0.1210171616057778,0.19690178430573724,0.317918945744168,10.0419921875,10.8271484375,0.0,0.0,0.0,0.0,0.0,0.0,16.2138671875,0.682081054255832,15.09375,28.37109375,28.37109375,1.0,13.27734375,13.27734375,78879.859375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2833980824798346,5.2958984375,0.40743384530651383,0.5180164990597405,5032.240113735199,12185.31442785263,28199.796219825745,15298.722034454346,24527.5390625,1582.3596746325493,0.09506566264826688,0.0,0.6820810534991324,0.5964787074190099,36.4169921875,19.700206266716123,0.5938457520096563,0.32361079487600364,22.071026136715197,0.04706498116122787,3.272775065646711,0.0,0.0,1.0827895074853737,0.6939531996687236,1.7995886388873652,0.0,0.0,0.0,1.5583611959591508,0.0022594663314521313,0.40538354218006134,1.5840942189097404,0.06398820877075195,0.0,0.0,16.0,1.0,1.0,73.38127112062648,1.287116696126759,74.71631307667121,6.984919309616089e-09,1.0,3.825237274169922
56.0,42.0,42.0,1024.0,1.0,4.0,-0.03700642949989448,82.59325600787997,0.07804841015786224,0.2215456284739048,0.2995940386026632,11.298828125,12.189453125,0.0,0.0,0.0,0.0,0.0,0.0,15.279296875,0.7004059613973368,16.4443359375,27.50390625,27.50390625,1.0,11.0595703125,11.0595703125,63896.1015625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767284894362092,3.34765625,0.49046451671165414,0.5870146310189739,4056.0580174922943,10075.29696893692,16125.221101760864,15214.48221874237,24160.9375,1555.7848014235497,0.09733056571349152,0.0,0.7004059609607793,0.6166080663533648,35.841796875,20.047228740528226,0.6055932282470167,0.3277461820107419,21.666686965071303,0.049645427276920756,3.061439030792684,0.0,0.0,1.095172265318645,0.6867421399810322,1.596003698226109,0.0,0.0,0.0,1.5821795847732574,-0.003753197565674782,0.4075356498360634,1.5673573017120361,0.03490827325731516,0.0,0.0,20.0,1.0,2.0,74.99586155777797,1.6100250659510493,76.6594537240453,1.1175870895385742e-08,1.0,2.2349700927734375
57.0,42.0,42.0,1024.0,1.0,4.0,0.0018319470316379809,83.22922969423234,0.09690947096714808,0.21689259402592143,0.3138020648912061,11.0615234375,11.693359375,0.0,0.0,0.0,0.0,0.0,0.0,16.00390625,0.6861979351087939,15.421875,28.3369140625,28.3369140625,1.0,12.9150390625,12.9150390625,78283.984375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1821286026388407,5.0625,0.4287126411218196,0.5373563446046319,5481.178421497345,12548.587216854095,25959.459513664246,15723.222681045532,25189.0,1565.7478016614914,0.09450296338400221,0.0,0.6861979342938866,0.6088462389743654,35.9013671875,19.21708269417286,0.61818322801264,0.33553065566229634,22.05699667957979,0.045718764523466335,3.267596774790219,0.0,0.0,1.06617379713587,0.6875923153480848,1.8155453624037021,0.0,0.0,0.0,1.5696503538638353,-0.0006732797419483011,0.3580019815401597,1.5824688044461337,0.016401951895518737,0.0,0.0,55.0,1.0,4.0,74.32749411370605,4.441921967547387,78.82255162391812,-6.984919309616089e-10,1.0,2.3675451278686523
58.0,42.0,42.0,1024.0,1.0,4.0,0.010809451543209187,83.38101339899004,0.0426432310086966,0.2677504396888253,0.3103936705738306,13.6552734375,11.6357421875,0.0,0.0,0.0,0.0,0.0,0.0,15.830078125,0.6896063294261694,15.3427734375,28.125,28.125,1.0,12.7822265625,12.7822265625,82993.8046875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2840816788375378,6.677734375,0.42621854614117183,0.5402292408107314,6657.267798662186,14254.745150089264,34432.32912540436,16081.501386642456,27363.5546875,1570.4677995741367,0.09878270081753726,0.0,0.6896063287276775,0.6334068393916823,36.1123046875,19.639300364535302,0.6134823210304603,0.3343296404054854,21.87656788593147,0.04866971787539843,3.31843798477455,0.0,0.0,1.0791188838399477,0.6898600909526751,1.9386089210338935,0.0,0.0,0.0,1.5505731548764743,0.002522979317040279,0.27714627261819513,1.5570133636737693,0.018741551144369716,0.0,0.0,29.0,1.0,2.0,75.32412679772824,2.3458027597516775,77.71876718197018,6.28642737865448e-09,1.0,2.1022801399230957
59.0,42.0,42.0,1024.0,1.0,4.0,0.02020469507490128,83.54132712632418,0.060163911890413146,0.22985598514787853,0.2900198969000485,11.72265625,14.40234375,0.0,0.0,0.0,0.0,0.0,0.0,14.791015625,0.7099801030999515,16.556640625,27.3779296875,27.3779296875,1.0,10.8212890625,10.8212890625,67246.0625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.751952886581421,3.4833984375,0.4885769705870189,0.5986844614963047,4713.39066362381,11123.66551065445,18711.845861434937,15886.226635932922,24807.015625,1574.5717994570732,0.096787973841856,0.0,0.7099801026924979,0.6344873473572079,36.1669921875,19.922013585455716,0.6058325798949227,0.32994575041811913,21.689266921610944,0.04953296351631305,3.1088454518390387,0.0,0.0,1.090165170402615,0.6915125060540926,1.6770852130410465,0.0,0.0,0.0,1.5576640671351925,-0.00021478161215782166,0.2941992566470177,1.59893451967547,0.0498118965375808,0.0,0.0,31.0,1.0,2.0,76.54926145682111,2.50574660487473,79.10848298994824,8.847564458847046e-09,1.0,1.806486964225769
60.0,42.0,42.0,1024.0,1.0,4.0,-0.027977763733604437,82.73754791915417,0.0843481958436314,0.2007314440634218,0.2850796398706734,10.2373046875,11.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,14.5390625,0.7149203601293266,17.2919921875,27.044921875,27.044921875,1.0,9.7529296875,9.7529296875,66996.5625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549218486994505,3.1201171875,0.5358413134817965,0.6403087714570574,4629.446677207947,10838.074685573578,16531.281942367554,17133.897520065308,27430.3125,1559.4714264273643,0.09701637388570816,0.0,0.7149203597509768,0.617905575025361,35.859375,19.151549300178885,0.6103037052671425,0.3321676680352539,21.48009812665841,0.04945429353632519,3.0978109638008453,0.0,0.0,1.0637843656417596,0.6878234146802176,1.6400763230085968,0.0,0.0,0.0,1.6388693586923182,0.00795448776334524,0.361060182005167,1.6355866074562073,0.02637286428362131,0.0,0.0,40.0,1.0,3.0,74.29128646012396,3.2427930319681764,77.58750116499141,4.0745362639427185e-09,1.0,1.1521739959716797
61.0,42.0,42.0,1024.0,1.0,4.0,0.029623741471668102,83.69201686233282,0.06973805445340986,0.21386716752567736,0.2836052218626719,10.9072265625,12.3359375,0.0,0.0,0.0,0.0,0.0,0.0,14.4638671875,0.7163947781373281,16.5986328125,27.771484375,27.771484375,1.0,11.1728515625,11.1728515625,78150.6640625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9016598500311375,4.576171875,0.47795506147667766,0.6050948181655258,5625.651431798935,12876.750371932983,27662.168655395508,17036.852232933044,28130.96875,1578.1215494275093,0.09675194653027575,0.0,0.7163947777007706,0.6346273187373299,36.220703125,18.812461017630994,0.6160386196570471,0.33567299228161573,21.595576077086605,0.04979990063369674,3.250489669136844,0.0,0.0,1.0513243831869916,0.6921327867288402,1.8146342344056967,0.0,0.0,0.0,1.6247378361877054,-0.0012339189648628234,0.3215139672160149,1.6037339359521865,0.02815720411017537,0.0,0.0,40.0,1.0,3.0,74.86881846701726,3.231155482120812,78.15314229717478,-6.28642737865448e-09,1.0,1.765612006187439
62.0,42.0,42.0,1024.0,1.0,4.0,0.0056296272265797635,83.30184643343091,0.07933134519589657,0.22332641899811279,0.3026577641139738,11.3896484375,10.92578125,0.0,0.0,0.0,0.0,0.0,0.0,15.435546875,0.6973422358860262,15.6259765625,28.41796875,28.41796875,1.0,12.7919921875,12.7919921875,89735.6015625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306835550814867,6.765625,0.40832463404512964,0.5601461312035099,6387.327871322632,14326.480872154236,40668.01856994629,16482.534196853638,29098.8515625,1569.1057993769646,0.09497127069334965,0.0,0.6973422354494687,0.6155667460261611,35.974609375,18.899461314547807,0.6184417303302325,0.3354085589526221,21.747157043546984,0.04747080417801504,3.394933982032883,0.0,0.0,1.0531307338964113,0.6879726787015255,1.946261897666714,0.0,0.0,0.0,1.5937633749563247,-0.005601575993227236,0.354485144217809,1.5839323527885205,0.021101296964016827,0.0,0.0,33.0,1.0,3.0,74.13314409088343,2.6668605669401586,76.85313668707386,5.122274160385132e-09,1.0,1.5956755876541138
63.0,42.0,42.0,1024.0,1.0,4.0,0.030356685092018634,83.72079897671938,0.145526966171019,0.1816788971882488,0.3272058631700929,9.265625,9.78515625,0.0,0.0,0.0,0.0,0.0,0.0,16.6875,0.6727941368299071,14.8779296875,28.54296875,28.54296875,1.0,13.6650390625,13.6650390625,96049.3515625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5651363022625446,7.94921875,0.3761758853797801,0.5189216580183711,6363.544280290604,14595.320444107056,41876.47177028656,16140.471848487854,28312.046875,1574.4888038039207,0.09019416351657128,0.0,0.6727941363060381,0.5649384551070398,36.0615234375,18.749981568194926,0.6218214044929482,0.3369113715889398,22.142831602640932,0.04290047232810229,3.467253808381318,0.0,0.0,1.048299721807823,0.6886425848010991,1.9863426495752794,0.0,0.0,0.0,1.5587606149492785,0.00576992000320128,0.3440880400261709,1.5543098215545927,0.027602821122854948,0.0,0.0,56.0,1.0,4.0,72.15094295097515,4.521107743028551,76.72018093569204,-3.259629011154175e-09,0.9999999403953552,2.0524446964263916
64.0,42.0,42.0,1024.0,1.0,4.0,0.03683351179980597,83.83504707738757,0.17982154481796897,0.15948603370270575,0.33930757810594514,8.1337890625,9.3818359375,0.0,0.0,0.0,0.0,0.0,0.0,17.3046875,0.6606924218940549,14.5439453125,28.98828125,28.98828125,1.0,14.4443359375,14.4443359375,89187.015625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5278316531330347,5.64453125,0.3815661644330248,0.4966198307229206,5249.328821659088,12742.786108970642,28470.52090740204,15062.456498146057,24609.484375,1575.066801905632,0.08971215924975695,0.0,0.6606924210791476,0.5540831966791302,36.03125,18.863866419531405,0.6199257210246287,0.3356307891663164,22.404774874974876,0.040927520740315415,3.3964473214416833,0.0,0.0,1.0542287680774098,0.6886089400520101,1.8603983835990343,0.0,0.0,0.0,1.6023776923539117,0.000687646446749568,0.3782704658806324,1.5867977142333984,0.1011299155652523,0.0,0.0,16.0,1.0,1.0,71.50990213174373,1.290842778980732,72.84873823216185,-5.296897143125534e-09,1.0,1.789759874343872
65.0,42.0,42.0,1024.0,1.0,4.0,0.022943687711992452,83.61461713165045,0.2260455047871801,0.12716372802242404,0.3532092318346258,6.4853515625,8.990234375,0.0,0.0,0.0,0.0,0.0,0.0,18.013671875,0.6467907681653742,14.7421875,28.76171875,28.76171875,1.0,14.01953125,14.01953125,86653.3359375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469921499490738,5.828125,0.3787020978925284,0.5034554625453893,4896.9182279109955,12359.208263874054,29694.819078445435,15324.40113067627,24476.96875,1570.0854257941246,0.09250019285536837,0.0,0.6467907673795708,0.5312068341299891,35.9052734375,18.84834023937583,0.6085899317986332,0.331820797000546,22.466267317541813,0.03903272276860816,3.3663499006984634,0.0,0.0,1.0540210275412332,0.6864907489460697,1.828712605033804,0.0,0.0,0.0,1.565082979039289,-0.0015445883618667722,0.3586795541923493,1.5529121700674295,0.02456557733239606,0.0,0.0,64.0,0.0,4.0,70.57840436603874,5.166725325863808,75.79306767787784,2.6775524020195007e-09,1.0,2.5201573371887207
66.0,42.0,42.0,1024.0,1.0,4.0,0.03776727646794312,83.86739931628108,0.30792357035534224,0.07741648641967913,0.38534005152177997,3.9482421875,7.5810546875,0.0,0.0,0.0,0.0,0.0,0.0,19.65234375,0.61465994847822,14.37890625,28.9345703125,28.9345703125,1.0,14.5556640625,14.5556640625,94827.9609375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.618456620723009,6.017578125,0.34836468039429747,0.4881741017452441,5288.19594502449,13388.16073513031,30312.82763004303,15985.05408668518,25043.5078125,1571.7259252667427,0.08782784526920295,0.0,0.6146599469648208,0.48480828099127393,35.8349609375,18.17204407416284,0.6121706637786701,0.3311656006553676,22.92368626897065,0.03415616807668509,3.4555958102056272,0.0,0.0,1.029270908595434,0.6859742038888743,1.9118617527802657,0.0,0.0,0.0,1.540820331661962,-0.014492652922247847,0.3039270382788446,1.5275058348973591,0.028510936742855444,0.0,0.0,36.0,1.0,3.0,68.41827421402559,1.9422743148170412,70.4083584100008,1.1874362826347351e-08,1.0,3.023488759994507
67.0,42.0,42.0,1024.0,1.0,4.0,-0.00564739483296222,83.14818665757775,0.28791361288313055,0.09466908913600491,0.38258269874495454,4.828125,7.7900390625,0.0,0.0,0.0,0.0,0.0,0.0,19.51171875,0.6174173012550455,14.0126953125,28.90625,28.90625,1.0,14.8935546875,14.8935546875,88074.0390625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525487966835499,4.56640625,0.3498494893137831,0.4696708693227265,4490.467442035675,12092.608080863953,17780.654497146606,14726.546621322632,21388.3203125,1558.0368005633354,0.0905511248674884,0.0,0.6174172993924003,0.4846324821555754,35.630859375,18.640839827246964,0.6087431203923188,0.33125773261417635,22.85600149760105,0.035408782187813785,3.3897501053890267,0.0,0.0,1.0474128042745643,0.6834533923870969,1.8151908221556416,0.0,0.0,0.0,1.5527034469414502,0.0021535775158554316,0.3409948144108057,1.5566251501441002,0.0188359001185745,0.0,0.0,16.0,1.0,1.0,68.77805875707418,1.2886086371727288,70.11486809607595,1.0244548320770264e-08,0.9999999403953552,3.294703245162964
68.0,42.0,42.0,1024.0,1.0,4.0,0.04366574360639211,83.97597962990403,0.29857920762879075,0.0755974001440336,0.37417660243227147,3.85546875,7.71875,0.0,0.0,0.0,0.0,0.0,0.0,19.0830078125,0.6258233975677285,14.4404296875,28.658203125,28.658203125,1.0,14.2177734375,14.2177734375,90874.1015625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3736325297504663,4.322265625,0.3578956343990285,0.49265893263509497,4716.517263174057,12468.518565177917,16506.47941303253,16075.92626285553,23046.2421875,1575.0500503182411,0.09096027192572365,0.0,0.6258233959961217,0.48957496618822915,36.1181640625,17.84911183360964,0.6131759486743249,0.3323170309595298,22.823463760513135,0.03696284138660755,3.4173774182361583,0.0,0.0,1.0190673628567097,0.6896219740360212,1.8300461699436243,0.0,0.0,0.0,1.6094955587759614,2.1732528693974018e-05,0.32013938296586275,1.6117536127567291,0.030590864829719067,0.0,0.0,16.0,1.0,1.0,68.53831045888364,1.305073477793485,69.89157167403027,-4.190951585769653e-09,0.9999999403953552,3.343212366104126
69.0,42.0,42.0,1024.0,1.0,4.0,-0.010669640153161603,83.07224873825908,0.32454428121855017,0.06462543358793482,0.3891697080398444,3.2958984375,7.466796875,0.0,0.0,0.0,0.0,0.0,0.0,19.84765625,0.6108302919601556,15.1337890625,28.3359375,28.3359375,1.0,13.2021484375,13.2021484375,79605.2421875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1657223850488663,4.0625,0.3914948302845005,0.5232060296402778,4305.867582798004,11395.153107643127,15307.749376296997,15663.076971530914,23200.9296875,1555.5259274244308,0.0897180124775332,0.0,0.6108302905340679,0.4686638807033887,35.615234375,18.522606372833252,0.6167375307995826,0.33436743315542117,22.985693192895994,0.034259117115688596,3.278717843537429,0.0,0.0,1.0416880357523368,0.6830792649401654,1.7309982785749756,0.0,0.0,0.0,1.6108413396868855,0.001208020882173018,0.24110946601087396,1.572566736828197,0.02678681808439168,0.0,0.0,22.0,1.0,2.0,67.95377429202199,1.774968241341412,69.77708259085193,2.514570951461792e-08,1.0,1.8508341312408447
70.0,42.0,42.0,1024.0,1.0,4.0,0.07503879201603052,84.51158338412642,0.3780637362069683,0.02286303648725152,0.40092675387859344,1.166015625,5.296875,0.0,0.0,0.0,0.0,0.0,0.0,20.447265625,0.5990732461214066,15.4111328125,29.6123046875,29.6123046875,1.0,14.201171875,14.201171875,108642.2421875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4440426398068666,4.8095703125,0.3336070609802846,0.5248704291298054,5928.777707338333,14994.397575378418,21592.633951187134,20320.143606185913,31159.859375,1582.7800516486168,0.09013419274560874,0.0,0.5990732448117342,0.4584045276133111,36.154296875,14.859096993226558,0.6212182315648533,0.3377095747855492,23.22232564155153,0.03232430111277982,3.5815870707959454,0.0,0.0,0.9043329045946883,0.6906319257374943,2.002225999776222,0.0,0.0,0.0,1.6283030300401151,0.0031620443195981137,0.34133224759031744,1.642977237701416,0.017340460792183876,0.0,0.0,34.0,1.0,3.0,66.10186684830114,2.7416238877922297,68.89127677679062,1.1408701539039612e-08,0.9999999403953552,3.8933188915252686
71.0,42.0,42.0,1024.0,1.0,4.0,0.0280884891810249,83.74029140174389,0.23812807258946123,0.12641694420744898,0.3645450157346204,6.447265625,8.712890625,0.0,0.0,0.0,0.0,0.0,0.0,18.591796875,0.6354549842653796,14.453125,28.3681640625,28.3681640625,1.0,13.9150390625,13.9150390625,78534.3046875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3979489263147116,4.822265625,0.37189525648136623,0.49369433271931484,4231.285056352615,11458.68232536316,20193.87651348114,14693.090285301208,22357.7265625,1571.5155505537987,0.09324140414901194,0.0,0.6354549833049532,0.5061098387523089,36.015625,19.569982741959393,0.6161056386190467,0.33349135538446717,22.65507629795841,0.038177643645904896,3.273599402484874,0.0,0.0,1.0789087778327133,0.6884389508172272,1.755620608031086,0.0,0.0,0.0,1.5469351161736995,-0.0016676420345902443,0.3048130078241229,1.5190759599208832,0.0417594516184181,0.0,0.0,16.0,1.0,1.0,70.15635549509898,1.2880170927383006,71.49781611468643,-8.614733815193176e-09,1.0,1.883334994316101
72.0,42.0,42.0,1024.0,1.0,4.0,0.033155222745986486,83.83176755160093,0.08463542017852888,0.24324063342646696,0.3278760534594767,12.4052734375,10.021484375,0.0,0.0,0.0,0.0,0.0,0.0,16.7216796875,0.6721239465405233,13.94921875,28.771484375,28.771484375,1.0,14.822265625,14.822265625,85863.609375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586523065343499,5.380859375,0.35056625434663147,0.4624607241130434,4657.25679564476,12103.4626455307,24396.862617492676,14734.013701438904,22772.0625,1577.3840492367744,0.09268379690183792,0.0,0.6721239458420314,0.5960329763038317,36.1748046875,19.194737708196044,0.611940884788055,0.33356137631926686,22.129845193807967,0.045179003540396535,3.364070946590112,0.0,0.0,1.0665236332666717,0.6902647989507081,1.8196711205697742,0.0,0.0,0.0,1.4797552208183333,-0.004430621407579544,0.39856467898501907,1.4661840838055278,0.022896441782629767,0.0,0.0,43.0,1.0,3.0,73.90471932524815,3.4647928373888135,77.42268683807924,1.1408701539039612e-08,1.0,2.4545822143554688
73.0,42.0,42.0,1024.0,1.0,4.0,-0.002951138763034813,83.23197917640209,0.05229396672984876,0.2705460881388717,0.32284005486872047,13.7978515625,11.5087890625,0.0,0.0,0.0,0.0,0.0,0.0,16.46484375,0.6771599451312795,14.73046875,28.5009765625,28.5009765625,1.0,13.7705078125,13.7705078125,74244.4765625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3905270397663116,5.1767578125,0.3851780545373913,0.4970189204614144,4452.82297873497,11127.439531326294,25347.330493927002,14150.73249053955,22237.453125,1566.0724262595177,0.09381894125544932,0.0,0.6771599439671263,0.6220901425258489,35.974609375,20.21922889072448,0.6048177221673541,0.32904921963927336,22.058466042915786,0.04690577196598321,3.217213578845417,0.0,0.0,1.100815130366497,0.6874120931816872,1.727947617390136,0.0,0.0,0.0,1.4919341088971123,-0.004257185850292444,0.4101388296112418,1.4678252711892128,0.036176301538944244,0.0,0.0,32.0,1.0,2.0,75.5939129171893,2.5854187211953104,78.22728302376345,2.7939677238464355e-09,1.0,1.5755443572998047
